GEOCODE,TAMBON_E,AMPHOE_E,PROV_E,REGION_E,MAX_SEVERITY_LABEL,N_FLASHFLOOD,N_FLOOD,N_ATRISK_RECORDS,N_TOTAL_RECORDS,FRAC_ATRISK,N_ISSUES_FLAGGED,ISSUES_FLAGGED,TARGET_MONTHS
140415,Kok Kaeo Burapha,Bang Sai District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,29,29,180,0.161,17,"202405, 202406, 202407, 202408, 202409, 202410, 202411, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202603, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-10, 2025-11, 2026-08, 2026-10, 2026-11"
140503,Sai Noi,Bang Ban District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,29,29,180,0.161,23,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202512, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2025-05, 2025-10, 2026-05, 2026-08, 2026-10"
140508,Phra Khao,Bang Ban District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,29,29,180,0.161,24,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202603, 202604, 202605, 202606","2024-09, 2024-10, 2025-05, 2025-10, 2025-11, 2026-05, 2026-08, 2026-10"
140604,Ban Krot,Bang Pa-in District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,29,29,180,0.161,17,"202405, 202406, 202407, 202408, 202409, 202410, 202411, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202603, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-10, 2025-11, 2026-08, 2026-10, 2026-11"
140606,Khlong Chik,Bang Pa-in District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-10, 2025-11, 2026-10, 2026-11"
140607,Ban Wa,Bang Pa-in District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,29,29,180,0.161,16,"202405, 202406, 202407, 202408, 202409, 202410, 202411, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-10, 2025-11, 2026-10, 2026-11"
140613,Ban Paeng,Bang Pa-in District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-10, 2025-11, 2026-10, 2026-11"
150201,Chorakhe Rong,Chaiyo District,Ang Thong,Central,flood / inundation,0,29,29,180,0.161,16,"202405, 202406, 202407, 202408, 202409, 202410, 202411, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-10, 2025-11, 2026-10, 2026-11"
150207,Lak Fa,Chaiyo District,Ang Thong,Central,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
150412,Thang Phra,Pho Thong District,Ang Thong,Central,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-10, 2025-11, 2026-10, 2026-11"
150413,Sam Ngam,Pho Thong District,Ang Thong,Central,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-10, 2025-11, 2026-10, 2026-11"
160616,Nong Krabian,Ban Mi District,Lopburi,Central,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
160621,Nong Mueang,Ban Mi District,Lopburi,Central,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
170102,Bang Man,Mueang Sing Buri District,Singburi,Central,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-10, 2025-11, 2026-10, 2026-11"
170607,Namtan,In Buri District,Singburi,Central,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
180107,Thammamun,Mueang Chai Nat District,Chainat,Central,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
180401,Sapphaya,Sapphaya District,Chainat,Central,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
180503,Huai Krot,Sankhaburi District,Chainat,Central,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
180508,Huai Krot Phatthana,Sankhaburi District,Chainat,Central,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
240208,Bang Krachet,Bang Khla District,Chachoengsao,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
240210,Tha Thong Lang,Bang Khla District,Chachoengsao,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
240214,Hua Sai,Bang Khla District,Chachoengsao,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
240307,Yothaka,Bang Nam Priao District,Chachoengsao,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
240606,Tha Than,Phanom Sarakham District,Chachoengsao,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
240703,Dong Noi,Ratchasan District,Chachoengsao,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
240901,Plaeng Yao,Plaeng Yao District,Chachoengsao,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
240903,Hua Samrong,Plaeng Yao District,Chachoengsao,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250101,Na Mueang,Mueang Prachin Buri District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250102,Rop Mueang,Mueang Prachin Buri District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250104,Bang Decha,Mueang Prachin Buri District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250105,Tha Ngam,Mueang Prachin Buri District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250601,Ban Sang,Ban Sang District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250602,Bang Krabao,Ban Sang District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250603,Bang Toei,Ban Sang District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250604,Bang Yang,Ban Sang District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250605,Bang Taen,Ban Sang District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250606,Bang Phluang,Ban Sang District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250607,Bang Pla Ra,Ban Sang District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250608,Bang Kham,Ban Sang District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250609,Krathum Phaeo,Ban Sang District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250806,Dong Krathong Yam,Si Maha Phot District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250808,Hua Wa,Si Maha Phot District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250809,Hat Yang,Si Maha Phot District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250901,Khok Pip,Si Mahosot District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250902,Khok Thai,Si Mahosot District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250903,Khu Lamphan,Si Mahosot District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
250904,Phai Chalueat,Si Mahosot District,Prachinburi,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
260205,Tha Ruea,Pak Phli District,Nakhon Nayok,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
260405,Bang Sombun,Ongkharak District,Nakhon Nayok,east,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
301003,Tanot,Non Sung District,Nakhon Ratchasima,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
301714,Nong Lak,Chum Phuang District,Nakhon Ratchasima,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
302301,Kaeng Sanam Nang,Kaeng Sanam Nang District,Nakhon Ratchasima,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
302302,Non Samran,Kaeng Sanam Nang District,Nakhon Ratchasima,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
302304,Si Suk,Kaeng Sanam Nang District,Nakhon Ratchasima,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
302701,Mueang Yang,Mueang Yang District,Nakhon Ratchasima,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
302704,Non Udom,Mueang Yang District,Nakhon Ratchasima,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
302803,Phang Thiam,Phra Thong Kham District,Nakhon Ratchasima,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
310910,Hai Sok,Phutthaisong District,Burirum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
320715,Yang Sawang,Rattanaburi District,Surin,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
321012,Thapthan,Sangkha District,Surin,Northeast,flood / inundation,0,29,29,180,0.161,19,"202405, 202406, 202407, 202408, 202409, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202512, 202604, 202605, 202606","2024-09, 2024-10, 2025-05, 2025-09, 2025-10, 2026-05, 2026-07, 2026-08, 2026-09"
330306,Nong Kaeo,Kanthararom District,Sisaket,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
360103,Phon Thong,Mueang Chaiyaphum District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
360105,Ban Khai,Mueang Chaiyaphum District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
360106,Kut Tum,Mueang Chaiyaphum District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
360107,Chilong,Mueang Chaiyaphum District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
360111,Lat Yai,Mueang Chaiyaphum District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
360112,Nong Phai,Mueang Chaiyaphum District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
360116,Non Samran,Mueang Chaiyaphum District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
360118,Bung Khla,Mueang Chaiyaphum District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
360203,Lum Lam Chi,Ban Khwao District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
360301,Khon Sawan,Khon Sawan District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
360309,Si Samran,Khon Sawan District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
360607,Lahan,Chatturat District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
361502,Ta Noen,Noen Sa-nga District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
361503,Kahat,Noen Sa-nga District,Chaiyaphum,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
401303,Non Thong,Waeng Yai District,Khon Kaen,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
401305,Non Sa-At,Waeng Yai District,Khon Kaen,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
401403,Tha Nang Naeo,Waeng Noi District,Khon Kaen,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
401404,Lahan Na,Waeng Noi District,Khon Kaen,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
401405,Tha Wat,Waeng Noi District,Khon Kaen,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
401803,Wang Saeng,Chonnabot District,Khon Kaen,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
402201,Ban Khok,Khok Pho Chai District,Khon Kaen,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
402202,Pho Chai,Khok Pho Chai District,Khon Kaen,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
402204,Na Phaeng,Khok Pho Chai District,Khon Kaen,Northeast,flood / inundation,0,29,29,180,0.161,17,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09, 2026-10"
450702,Khok Kok Muang,Phon Thong District,Roi Et,Northeast,flood / inundation,0,29,29,180,0.161,17,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202604, 202605, 202606","2024-07, 2024-08, 2024-09, 2025-07, 2025-09, 2026-07, 2026-08, 2026-09"
451012,Na Loeng,Selaphum District,Roi Et,Northeast,flood / inundation,0,29,29,180,0.161,18,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-07, 2024-08, 2024-10, 2025-07, 2025-10, 2026-07, 2026-08, 2026-10"
