GEOCODE,TAMBON_E,AMPHOE_E,PROV_E,REGION_E,MAX_SEVERITY_LABEL,N_FLASHFLOOD,N_FLOOD,N_ATRISK_RECORDS,N_TOTAL_RECORDS,FRAC_ATRISK,N_ISSUES_FLAGGED,ISSUES_FLAGGED,TARGET_MONTHS
451010,Phu Ngoen,Selaphum District,Roi Et,Northeast,flood / inundation,0,42,42,180,0.233,19,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-07, 2024-08, 2024-09, 2024-10, 2025-07, 2025-09, 2025-10, 2026-08, 2026-09, 2026-10"
460302,Lak Mueang,Kamalasai District,Kalasin,Northeast,flood / inundation,0,42,42,180,0.233,20,"202402, 202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-07, 2024-08, 2024-09, 2024-10, 2025-07, 2025-09, 2025-10, 2026-08, 2026-09, 2026-10"
600104,Khwae Yai,Mueang Nakhon Sawan District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600111,Ban Kaeng,Mueang Nakhon Sawan District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600113,Wat Sai,Mueang Nakhon Sawan District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600115,Nong Kradon,Mueang Nakhon Sawan District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600301,Chum Saeng,Chum Saeng District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600503,Hu Kwang,Banphot Phisai District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600601,Mahapho,Kao Liao District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600602,Kao Liao,Kao Liao District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600604,Khao Din,Kao Liao District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600605,Hua Dong,Kao Liao District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600801,Tha Tako,Tha Tako District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600802,Phanom Rok,Tha Tako District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600803,Hua Thanon,Tha Tako District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600805,Wang Mahakon,Tha Tako District,Nakhon Sawan,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
640404,Krai Klang,Kong Krailat District,Sukhothai,North,flood / inundation,0,42,42,180,0.233,22,"202404, 202405, 202406, 202407, 202408, 202409, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202602, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-06, 2025-09, 2025-10, 2025-11, 2026-06, 2026-09"
650411,Khui Muang,Bang Rakam District,Phitsanu Lok,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
660101,Nai Mueang,Mueang Phichit District,Phichit,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
660404,Sai Rong Khon,Taphan Hin District,Phichit,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
660408,Khlong Khun,Taphan Hin District,Phichit,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
660505,Wang Samrong,Bang Mun Nak District,Phichit,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
660601,Pho Thale,Pho Thale District,Phichit,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
660613,Wat Khwang,Pho Thale District,Phichit,North,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720102,Rua Yai,Mueang Suphan Buri District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720104,Tha Rahat,Mueang Suphan Buri District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720106,Khok Kho Thao,Mueang Suphan Buri District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720107,Don Tan,Mueang Suphan Buri District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720110,Don Kamyan,Mueang Suphan Buri District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720111,Don Pho Thong,Mueang Suphan Buri District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720113,Sa Kaeo,Mueang Suphan Buri District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720115,Bang Kung,Mueang Suphan Buri District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720116,Sala Khao,Mueang Suphan Buri District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720117,Suan Taeng,Mueang Suphan Buri District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720401,Khok Khram,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720402,Bang Pla Ma,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720403,Takha,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720404,Bang Yai,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720405,Kritsana,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720406,Sali,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720407,Phai Kong Din,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720408,Ongkharak,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720409,Chorakhe Yai,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720410,Ban Laem,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720411,Makham Lom,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720412,Wang Nam Yen,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720413,Wat Bot,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720414,Wat Dao,Bang Pla Ma District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720701,Song Phi Nong,Song Phi Nong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720702,Bang Len,Song Phi Nong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720703,Bang Ta Then,Song Phi Nong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720704,Bang Takhian,Song Phi Nong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720705,Ban Kum,Song Phi Nong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720706,Hua Pho,Song Phi Nong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720707,Bang Phlap,Song Phi Nong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720708,Noen Phraprang,Song Phi Nong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720709,Ban Chang,Song Phi Nong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720710,Ton Tan,Song Phi Nong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720711,Si Samran,Song Phi Nong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720904,Ban Don,U Thong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720905,Yung Thalai,U Thong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720906,Don Makluea,U Thong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720907,Nong Ong,U Thong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720911,Chedi,U Thong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
720913,Krachan,U Thong District,Suphan Buri,Central,flood / inundation,0,42,42,180,0.233,19,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
801402,Thung Prang,Sichon District,Nakhon Si Thammarat,southeast,flood / inundation,0,42,42,180,0.233,21,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202504, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202601, 202602, 202603, 202604, 202606","2024-11, 2024-12, 2025-01, 2025-04, 2025-11, 2025-12, 2026-01, 2026-04, 2026-11"
140515,Bang Chani,Bang Ban District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,41,41,180,0.228,24,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-10, 2025-11, 2026-08, 2026-10, 2026-11"
141204,Sam Ko,Sena District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,41,41,180,0.228,25,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202603, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-10, 2025-11, 2026-05, 2026-08, 2026-10, 2026-11"
330903,Nong Khae,Rasi Salai District,Sisaket,Northeast,flood / inundation,0,41,41,180,0.228,18,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-08, 2026-09, 2026-10, 2026-11"
332201,Kung,Sila Lat District,Sisaket,Northeast,flood / inundation,0,41,41,180,0.228,18,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-09, 2025-10, 2025-11, 2026-08, 2026-09, 2026-10, 2026-11"
380101,Bueng Kan,Mueang Bueng Kan District,Bung Kan,Northeast,flood / inundation,0,41,41,180,0.228,20,"202404, 202405, 202406, 202407, 202408, 202409, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202602, 202603, 202604, 202605, 202606","2024-07, 2024-08, 2024-09, 2025-06, 2025-07, 2025-08, 2025-09, 2026-06, 2026-07, 2026-08, 2026-09"
431601,Rattana Wapi,Rattanawapi District,Nong Khai,Northeast,flood / inundation,0,41,41,180,0.228,18,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2025-07, 2025-08, 2025-09, 2025-10, 2026-07, 2026-08, 2026-09, 2026-10"
431603,Ban Ton,Rattanawapi District,Nong Khai,Northeast,flood / inundation,0,41,41,180,0.228,18,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2025-07, 2025-08, 2025-09, 2025-10, 2026-07, 2026-08, 2026-09, 2026-10"
431605,Phon Phaeng,Rattanawapi District,Nong Khai,Northeast,flood / inundation,0,41,41,180,0.228,18,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2025-07, 2025-08, 2025-09, 2025-10, 2026-07, 2026-08, 2026-09, 2026-10"
451002,Na Ngam,Selaphum District,Roi Et,Northeast,flood / inundation,0,41,41,180,0.228,19,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-07, 2024-08, 2024-09, 2024-10, 2025-07, 2025-09, 2025-10, 2026-08, 2026-09, 2026-10"
