GEOCODE,TAMBON_E,AMPHOE_E,PROV_E,REGION_E,N_YEARS_FLOODED,P_HIST,FC_PROP,P_EVENT,AFF_HH_MEAN,SEV_IDX,HAZARD_SCORE,HAZARD_GRADE,LAT,LONG
310714,Tako Taphi,Prakhon Chai District,Burirum,Northeast,3.0,0.521865889212828,0.0,0.16120344545028023,2.0,0.02658765918166442,8.274473385841116,2,14.638,102.981
310715,Khao Khok,Prakhon Chai District,Burirum,Northeast,3.0,0.521865889212828,0.011111111111111112,0.16723077038892895,54.0,0.1381535296709038,9.516714579387198,2,14.44,103.004
310716,Nong Bon,Prakhon Chai District,Burirum,Northeast,4.0,0.6647230320699709,0.016666666666666666,0.20617298882059118,6.0,0.04605117655696793,10.7833748765023,2,14.542,103.143
310718,Khok Makham,Prakhon Chai District,Burirum,Northeast,3.0,0.521865889212828,0.011111111111111112,0.16723077038892895,5.0,0.04203878033317404,8.713047400512831,2,14.602,103.129
310719,Khok Tum,Prakhon Chai District,Burirum,Northeast,1.0,0.23615160349854225,0.0,0.10718284914951971,54.0,0.1381535296709038,6.0995269039854945,2,14.702,102.989
310720,Prathat Bu,Prakhon Chai District,Burirum,Northeast,0.0,0.09329446064139942,0.0,0.08665983813505054,0.0,0.0,4.332991906752527,1,14.569,102.962
310721,Si Liam,Prakhon Chai District,Burirum,Northeast,1.0,0.23615160349854225,0.0,0.10718284914951971,54.0,0.1381535296709038,6.0995269039854945,2,14.75,103.003
310801,Ban Kruat,Ban Kruat District,Burirum,Northeast,2.0,0.3790087463556851,0.011111111111111112,0.1369739475510101,54.0,0.1381535296709038,7.7948690939069705,2,14.429,103.077
310802,Non Charoen,Ban Kruat District,Burirum,Northeast,2.0,0.3790087463556851,0.0,0.13186446071387498,54.0,0.1381535296709038,7.504100069982351,2,14.464,103.189
310803,Nong Mai Ngam,Ban Kruat District,Burirum,Northeast,1.0,0.23615160349854225,0.03888888888888889,0.12280532399331223,54.0,0.1381535296709038,6.988565648268362,2,14.344,102.997
310804,Prasat,Ban Kruat District,Burirum,Northeast,2.0,0.3790087463556851,0.005555555555555556,0.1343986943349602,54.0,0.1381535296709038,7.648317417024793,2,14.362,103.109
310805,Sai Taku,Ban Kruat District,Burirum,Northeast,2.0,0.3790087463556851,0.03888888888888889,0.15047808314736336,54.0,0.1381535296709038,8.563358073614168,2,14.397,103.211
310806,Hin Lat,Ban Kruat District,Burirum,Northeast,2.0,0.3790087463556851,0.0,0.13186446071387498,54.0,0.1381535296709038,7.504100069982351,2,14.473,103.143
310807,Bueng Charoen,Ban Kruat District,Burirum,Northeast,1.0,0.23615160349854225,0.03888888888888889,0.12280532399331223,54.0,0.1381535296709038,6.988565648268362,2,14.337,103.037
310808,Chanthabophet,Ban Kruat District,Burirum,Northeast,2.0,0.3790087463556851,0.011111111111111112,0.1369739475510101,54.0,0.1381535296709038,7.7948690939069705,2,14.384,103.164
310809,Khao Din Nuea,Ban Kruat District,Burirum,Northeast,2.0,0.3790087463556851,0.0,0.13186446071387498,54.0,0.1381535296709038,7.504100069982351,2,14.524,103.199
310901,Phutthaisong,Phutthaisong District,Burirum,Northeast,3.0,0.521865889212828,0.0,0.16120344545028023,1.0,0.018800314103231682,8.211706042963431,2,15.582,103.014
310902,Mafueang,Phutthaisong District,Burirum,Northeast,4.0,0.6647230320699709,0.07777777777777778,0.24850627751892782,2.0,0.02658765918166442,12.75567388650526,2,15.497,103.032
310903,Ban Chan,Phutthaisong District,Burirum,Northeast,3.0,0.521865889212828,0.07777777777777778,0.2072031933964255,54.0,0.1381535296709038,11.79145229616123,2,15.507,102.983
310906,Ban Pao,Phutthaisong District,Burirum,Northeast,1.0,0.23615160349854225,0.0,0.10718284914951971,54.0,0.1381535296709038,6.0995269039854945,2,15.627,102.892
310907,Ban Waeng,Phutthaisong District,Burirum,Northeast,1.0,0.23615160349854225,0.0,0.10718284914951971,54.0,0.1381535296709038,6.0995269039854945,2,15.58,102.959
310909,Ban Yang,Phutthaisong District,Burirum,Northeast,3.0,0.521865889212828,0.07777777777777778,0.2072031933964255,54.0,0.1381535296709038,11.79145229616123,2,15.463,103.097
310910,Hai Sok,Phutthaisong District,Burirum,Northeast,3.0,0.521865889212828,0.16111111111111112,0.2664960601311611,54.0,0.1381535296709038,15.165671574083524,3,15.526,102.937
311001,Lam Plai Mat,Lam Plai Mat District,Burirum,Northeast,4.0,0.6647230320699709,0.005555555555555556,0.1990776365200989,4.0,0.037600628206463364,10.32815403575563,2,15.019,102.834
311002,Nong Khu,Lam Plai Mat District,Burirum,Northeast,4.0,0.6647230320699709,0.027777777777777776,0.21345383075353447,4.0,0.037600628206463364,11.073991444147174,2,14.999,102.803
311003,Salaeng Phan,Lam Plai Mat District,Burirum,Northeast,0.0,0.09329446064139942,0.0,0.08665983813505054,0.0,0.0,4.332991906752527,1,14.99,102.957
311004,Thamenchai,Lam Plai Mat District,Burirum,Northeast,1.0,0.23615160349854225,0.022222222222222223,0.11588310893545452,54.0,0.1381535296709038,6.594638473206271,2,15.051,102.945
311005,Talat Pho,Lam Plai Mat District,Burirum,Northeast,1.0,0.23615160349854225,0.022222222222222223,0.11588310893545452,54.0,0.1381535296709038,6.594638473206271,2,15.083,102.893
311006,Nong Kathing,Lam Plai Mat District,Burirum,Northeast,4.0,0.6647230320699709,0.011111111111111112,0.20260214469162202,3.0,0.03256309922505099,10.459974921621173,2,14.974,102.76
311007,Khok Klang,Lam Plai Mat District,Burirum,Northeast,4.0,0.6647230320699709,0.027777777777777776,0.21345383075353447,9.0,0.05640094230969505,11.274641397382398,2,14.949,102.862
311008,Khok Sa-At,Lam Plai Mat District,Burirum,Northeast,2.0,0.3790087463556851,0.022222222222222223,0.1422489763234187,11.0,0.06235358782124645,7.555935518054171,2,15.154,102.902
311009,Mueang Faek,Lam Plai Mat District,Burirum,Northeast,2.0,0.3790087463556851,0.0,0.13186446071387498,13.0,0.06778549649403062,7.040147932664128,2,15.154,102.973
311010,Ban Yang,Lam Plai Mat District,Burirum,Northeast,4.0,0.6647230320699709,0.022222222222222223,0.2097902107472723,13.0,0.06778549649403062,11.200547217118174,2,14.873,102.886
311011,Phathai Rin,Lam Plai Mat District,Burirum,Northeast,2.0,0.3790087463556851,0.0,0.13186446071387498,54.0,0.1381535296709038,7.504100069982351,2,14.917,102.777
311012,Khok Lam,Lam Plai Mat District,Burirum,Northeast,1.0,0.23615160349854225,0.0,0.10718284914951971,54.0,0.1381535296709038,6.0995269039854945,2,15.114,102.839
311013,Hin Khon,Lam Plai Mat District,Burirum,Northeast,4.0,0.6647230320699709,0.1,0.26526969468882955,11.0,0.06235358782124645,14.090510594646235,2,15.057,102.82
311014,Nong Bua Khok,Lam Plai Mat District,Burirum,Northeast,1.0,0.23615160349854225,0.022222222222222223,0.11588310893545452,54.0,0.1381535296709038,6.594638473206271,2,15.006,102.889
311015,Bu Pho,Lam Plai Mat District,Burirum,Northeast,0.0,0.09329446064139942,0.022222222222222223,0.0938693511332341,0.0,0.0,4.693467556661704,1,15.109,102.938
311016,Nong Don,Lam Plai Mat District,Burirum,Northeast,4.0,0.6647230320699709,0.1,0.26526969468882955,7.0,0.049740955687051336,13.923223140873212,2,14.882,102.824
311101,Satuek,Satuek District,Burirum,Northeast,2.0,0.3790087463556851,0.10555555555555556,0.18734703300687502,54.0,0.1381535296709038,10.661484344507306,2,15.263,103.301
311102,Nikhom,Satuek District,Burirum,Northeast,3.0,0.521865889212828,0.10555555555555556,0.2258194740368794,54.0,0.1381535296709038,12.850861572175067,2,15.274,103.225
311103,Thung Wang,Satuek District,Burirum,Northeast,4.0,0.6647230320699709,0.027777777777777776,0.21345383075353447,2.0,0.02658765918166442,10.956453422831506,2,15.259,103.386
311104,Mueang Kae,Satuek District,Burirum,Northeast,0.0,0.09329446064139942,0.027777777777777776,0.09575391749177102,0.0,0.0,4.787695874588551,1,15.19,103.308
311105,Nong Yai,Satuek District,Burirum,Northeast,1.0,0.23615160349854225,0.027777777777777776,0.11815200630533097,54.0,0.1381535296709038,6.723756150705566,2,15.131,103.291
311106,Ron Thong,Satuek District,Burirum,Northeast,2.0,0.3790087463556851,0.027777777777777776,0.1449494622397115,54.0,0.1381535296709038,8.248737103601352,2,15.2,103.244
311109,Don Mon,Satuek District,Burirum,Northeast,1.0,0.23615160349854225,0.027777777777777776,0.11815200630533097,54.0,0.1381535296709038,6.723756150705566,2,15.209,103.183
311110,Chum Saeng,Satuek District,Burirum,Northeast,2.0,0.3790087463556851,0.027777777777777776,0.1449494622397115,54.0,0.1381535296709038,8.248737103601352,2,15.137,103.377
311111,Tha Muang,Satuek District,Burirum,Northeast,3.0,0.521865889212828,0.07777777777777778,0.2072031933964255,54.0,0.1381535296709038,11.79145229616123,2,15.3,103.442
311112,Sakae,Satuek District,Burirum,Northeast,1.0,0.23615160349854225,0.10555555555555556,0.15412420140097574,54.0,0.1381535296709038,8.770850191611489,2,15.3,103.354
311114,Sanam Chai,Satuek District,Burirum,Northeast,0.0,0.09329446064139942,0.027777777777777776,0.09575391749177102,0.0,0.0,4.787695874588551,1,15.207,103.356
311115,Krasang,Satuek District,Burirum,Northeast,2.0,0.3790087463556851,0.027777777777777776,0.1449494622397115,54.0,0.1381535296709038,8.248737103601352,2,15.195,103.405
311201,Pakham,Pakham District,Burirum,Northeast,2.0,0.3790087463556851,0.011111111111111112,0.1369739475510101,54.0,0.1381535296709038,7.7948690939069705,2,14.454,102.721
311202,Thai Charoen,Pakham District,Burirum,Northeast,2.0,0.3790087463556851,0.005555555555555556,0.1343986943349602,54.0,0.1381535296709038,7.648317417024793,2,14.461,102.683
311203,Nong Bua,Pakham District,Burirum,Northeast,3.0,0.521865889212828,0.011111111111111112,0.16723077038892895,54.0,0.1381535296709038,9.516714579387198,2,14.432,102.657
311204,Khok Mamuang,Pakham District,Burirum,Northeast,3.0,0.521865889212828,0.03888888888888889,0.1830850769051997,54.0,0.1381535296709038,10.418946325486095,2,14.402,102.612
311205,Hu Thamnop,Pakham District,Burirum,Northeast,2.0,0.3790087463556851,0.022222222222222223,0.1422489763234187,54.0,0.1381535296709038,8.095058724728592,2,14.364,102.696
311301,Na Pho,Na Pho District,Burirum,Northeast,1.0,0.23615160349854225,0.005555555555555556,0.10930246194087698,54.0,0.1381535296709038,6.220149142986438,2,15.635,102.944
311302,Ban Khu,Na Pho District,Burirum,Northeast,1.0,0.23615160349854225,0.005555555555555556,0.10930246194087698,54.0,0.1381535296709038,6.220149142986438,2,15.712,102.933
311303,Ban Du,Na Pho District,Burirum,Northeast,0.0,0.09329446064139942,0.005555555555555556,0.08841378569605284,0.0,0.0,4.420689284802641,1,15.713,102.977
311304,Don Kok,Na Pho District,Burirum,Northeast,0.0,0.09329446064139942,0.011111111111111112,0.09019972638606534,0.0,0.0,4.509986319303267,1,15.763,102.895
311305,Si Sawang,Na Pho District,Burirum,Northeast,1.0,0.23615160349854225,0.005555555555555556,0.10930246194087698,54.0,0.1381535296709038,6.220149142986438,2,15.673,102.934
311401,Sa Kaeo,Nong Hong District,Burirum,Northeast,2.0,0.3790087463556851,0.0,0.13186446071387498,54.0,0.1381535296709038,7.504100069982351,2,14.828,102.681
311402,Huai Hin,Nong Hong District,Burirum,Northeast,2.0,0.3790087463556851,0.0,0.13186446071387498,54.0,0.1381535296709038,7.504100069982351,2,14.871,102.594
311403,Thai Samakkhi,Nong Hong District,Burirum,Northeast,2.0,0.3790087463556851,0.0,0.13186446071387498,54.0,0.1381535296709038,7.504100069982351,2,14.885,102.763
311404,Nong Chai Si,Nong Hong District,Burirum,Northeast,2.0,0.3790087463556851,0.0,0.13186446071387498,54.0,0.1381535296709038,7.504100069982351,2,14.823,102.645
311405,Sao Diao,Nong Hong District,Burirum,Northeast,2.0,0.3790087463556851,0.0,0.13186446071387498,54.0,0.1381535296709038,7.504100069982351,2,14.911,102.609
311406,Mueang Fai,Nong Hong District,Burirum,Northeast,2.0,0.3790087463556851,0.0,0.13186446071387498,54.0,0.1381535296709038,7.504100069982351,2,14.843,102.741
311407,Sa Thong,Nong Hong District,Burirum,Northeast,1.0,0.23615160349854225,0.0,0.10718284914951971,54.0,0.1381535296709038,6.0995269039854945,2,14.889,102.67
311501,Chan Dum,Phlapphla Chai District,Burirum,Northeast,4.0,0.6647230320699709,0.005555555555555556,0.1990776365200989,6.0,0.04605117655696793,10.412269795401494,2,14.678,103.118
311502,Khok Khamin,Phlapphla Chai District,Burirum,Northeast,4.0,0.6647230320699709,0.06666666666666667,0.2403952322951127,4.0,0.037600628206463364,12.471712202362383,2,14.769,103.193
311503,Pa Chan,Phlapphla Chai District,Burirum,Northeast,4.0,0.6647230320699709,0.09444444444444444,0.26101185631888874,6.0,0.04605117655696793,13.651587969884593,2,14.717,103.241
311504,Sadao,Phlapphla Chai District,Burirum,Northeast,4.0,0.6647230320699709,0.005555555555555556,0.1990776365200989,5.0,0.04203878033317404,10.372330877550741,2,14.722,103.168
311505,Samrong,Phlapphla Chai District,Burirum,Northeast,1.0,0.23615160349854225,0.0,0.10718284914951971,54.0,0.1381535296709038,6.0995269039854945,2,14.776,103.111
311601,Huai Rat,Huai Rat District,Burirum,Northeast,0.0,0.09329446064139942,0.027777777777777776,0.09575391749177102,0.0,0.0,4.787695874588551,1,14.964,103.183
311602,Sam Waeng,Huai Rat District,Burirum,Northeast,1.0,0.23615160349854225,0.027777777777777776,0.11815200630533097,54.0,0.1381535296709038,6.723756150705566,2,15.009,103.192
311603,Ta Sao,Huai Rat District,Burirum,Northeast,0.0,0.09329446064139942,0.027777777777777776,0.09575391749177102,0.0,0.0,4.787695874588551,1,15.088,103.285
311604,Ban Tako,Huai Rat District,Burirum,Northeast,0.0,0.09329446064139942,0.027777777777777776,0.09575391749177102,0.0,0.0,4.787695874588551,1,14.969,103.233
311605,Sanuan,Huai Rat District,Burirum,Northeast,1.0,0.23615160349854225,0.027777777777777776,0.11815200630533097,54.0,0.1381535296709038,6.723756150705566,2,14.933,103.182
311606,Khok Lek,Huai Rat District,Burirum,Northeast,0.0,0.09329446064139942,0.027777777777777776,0.09575391749177102,0.0,0.0,4.787695874588551,1,15.023,103.23
311607,Mueang Pho,Huai Rat District,Burirum,Northeast,1.0,0.23615160349854225,0.027777777777777776,0.11815200630533097,54.0,0.1381535296709038,6.723756150705566,2,15.042,103.268
311608,Huai Racha,Huai Rat District,Burirum,Northeast,2.0,0.3790087463556851,0.027777777777777776,0.1449494622397115,54.0,0.1381535296709038,8.248737103601352,2,14.982,103.203
311701,Non Suwan,Non Suwan District,Burirum,Northeast,1.0,0.23615160349854225,0.005555555555555556,0.10930246194087698,54.0,0.1381535296709038,6.220149142986438,2,14.538,102.604
311702,Thung Changhan,Non Suwan District,Burirum,Northeast,1.0,0.23615160349854225,0.005555555555555556,0.10930246194087698,54.0,0.1381535296709038,6.220149142986438,2,14.566,102.558
311703,Krok Kaeo,Non Suwan District,Burirum,Northeast,1.0,0.23615160349854225,0.005555555555555556,0.10930246194087698,54.0,0.1381535296709038,6.220149142986438,2,14.621,102.637
311704,Dong I Chan,Non Suwan District,Burirum,Northeast,2.0,0.3790087463556851,0.005555555555555556,0.1343986943349602,54.0,0.1381535296709038,7.648317417024793,2,14.546,102.517
311801,Chamni,Chamni District,Burirum,Northeast,3.0,0.521865889212828,0.016666666666666666,0.1703113491893015,7.0,0.049740955687051336,8.939139923116423,2,14.785,102.81
311802,Nong Plong,Chamni District,Burirum,Northeast,3.0,0.521865889212828,0.016666666666666666,0.1703113491893015,5.0,0.04203878033317404,8.873551529305853,2,14.743,102.844
311803,Mueang Yang,Chamni District,Burirum,Northeast,3.0,0.521865889212828,0.0,0.16120344545028023,6.0,0.04605117655696793,8.431352688915132,2,14.794,102.906
311804,Cho Phaka,Chamni District,Burirum,Northeast,3.0,0.521865889212828,0.0,0.16120344545028023,10.0,0.05945181329279807,8.539364129567302,2,14.809,102.787
311805,Laluat,Chamni District,Burirum,Northeast,2.0,0.3790087463556851,0.016666666666666666,0.13959058833967222,54.0,0.1381535296709038,7.943776041381803,2,14.78,102.745
311806,Khok Sanuan,Chamni District,Burirum,Northeast,3.0,0.521865889212828,0.0,0.16120344545028023,1.0,0.018800314103231682,8.211706042963431,2,14.755,102.888
311901,Nong Waeng,Ban Mai Chaiyaphot District,Burirum,Northeast,3.0,0.521865889212828,0.07777777777777778,0.2072031933964255,54.0,0.1381535296709038,11.79145229616123,2,15.553,102.907
311902,Thong Lang,Ban Mai Chaiyaphot District,Burirum,Northeast,1.0,0.23615160349854225,0.0,0.10718284914951971,54.0,0.1381535296709038,6.0995269039854945,2,15.608,102.805
311903,Daeng Yai,Ban Mai Chaiyaphot District,Burirum,Northeast,2.0,0.3790087463556851,0.0,0.13186446071387498,54.0,0.1381535296709038,7.504100069982351,2,15.605,102.857
311904,Ku Suan Taeng,Ban Mai Chaiyaphot District,Burirum,Northeast,5.0,0.8075801749271136,0.07777777777777778,0.2949791989996276,5.0,0.04203878033317404,15.36898823746143,3,15.534,102.86
311905,Nong Yueang,Ban Mai Chaiyaphot District,Burirum,Northeast,5.0,0.8075801749271136,0.07777777777777778,0.2949791989996276,71.5,0.15897108052152853,17.093618049798668,3,15.555,102.811
312001,Non Din Daeng,Non Din Daeng District,Burirum,Northeast,3.0,0.521865889212828,0.06111111111111111,0.19658985626286823,54.0,0.1381535296709038,11.187471940153957,2,14.316,102.721
312002,Som Poi,Non Din Daeng District,Burirum,Northeast,3.0,0.521865889212828,0.05555555555555555,0.19314460519948326,54.0,0.1381535296709038,10.991410707234254,2,14.346,102.764
312003,Lam Nang Rong,Non Din Daeng District,Burirum,Northeast,3.0,0.521865889212828,0.06111111111111111,0.19658985626286823,54.0,0.1381535296709038,11.187471940153957,2,14.213,102.698
312101,Ban Dan,Ban Dan District,Burirum,Northeast,1.0,0.23615160349854225,0.027777777777777776,0.11815200630533097,54.0,0.1381535296709038,6.723756150705566,2,15.112,103.162
312102,Prasat,Ban Dan District,Burirum,Northeast,1.0,0.23615160349854225,0.027777777777777776,0.11815200630533097,54.0,0.1381535296709038,6.723756150705566,2,15.081,103.217
312103,Wang Nuea,Ban Dan District,Burirum,Northeast,2.0,0.3790087463556851,0.027777777777777776,0.1449494622397115,54.0,0.1381535296709038,8.248737103601352,2,15.138,103.219
312104,Non Khwang,Ban Dan District,Burirum,Northeast,1.0,0.23615160349854225,0.027777777777777776,0.11815200630533097,54.0,0.1381535296709038,6.723756150705566,2,15.191,103.157
312201,Khaen Dong,Khaen Dong District,Burirum,Northeast,3.0,0.521865889212828,0.10555555555555556,0.2258194740368794,54.0,0.1381535296709038,12.850861572175067,2,15.317,103.123
312202,Dong Phlong,Khaen Dong District,Burirum,Northeast,1.0,0.23615160349854225,0.10555555555555556,0.15412420140097574,54.0,0.1381535296709038,8.770850191611489,2,15.321,103.172
312203,Sa Bua,Khaen Dong District,Burirum,Northeast,3.0,0.521865889212828,0.10555555555555556,0.2258194740368794,54.0,0.1381535296709038,12.850861572175067,2,15.32,103.077
312204,Hua Fai,Khaen Dong District,Burirum,Northeast,2.0,0.3790087463556851,0.10555555555555556,0.18734703300687502,54.0,0.1381535296709038,10.661484344507306,2,15.267,103.18
312301,Charoen Suk,Chaloem Phra Kiat District,Burirum,Northeast,2.0,0.3790087463556851,0.027777777777777776,0.1449494622397115,54.0,0.1381535296709038,8.248737103601352,2,14.574,102.865
312302,Ta Pek,Chaloem Phra Kiat District,Burirum,Northeast,2.0,0.3790087463556851,0.022222222222222223,0.1422489763234187,54.0,0.1381535296709038,8.095058724728592,2,14.568,102.924
312303,Isan Khet,Chaloem Phra Kiat District,Burirum,Northeast,1.0,0.23615160349854225,0.022222222222222223,0.11588310893545452,54.0,0.1381535296709038,6.594638473206271,2,14.641,102.931
312304,Thawon,Chaloem Phra Kiat District,Burirum,Northeast,1.0,0.23615160349854225,0.0,0.10718284914951971,54.0,0.1381535296709038,6.0995269039854945,2,14.518,102.87
312305,Yai Yaem Watthana,Chaloem Phra Kiat District,Burirum,Northeast,3.0,0.521865889212828,0.03333333333333333,0.17982352481974834,54.0,0.1381535296709038,10.233338974572996,2,14.505,102.918
320101,Nai Mueang,Mueang Surin District,Surin,Northeast,0.0,0.10756000513412911,0.005555555555555556,0.11489445760970249,0.0,0.0,5.744722880485124,2,14.884,103.49
320102,Tang Chai,Mueang Surin District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,15.074,103.55
320103,Phia Ram,Mueang Surin District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,15.067,103.471
320104,Na Di,Mueang Surin District,Surin,Northeast,3.0,0.5361314337055577,0.011111111111111112,0.21183220514760848,54.0,0.1381535296709038,12.05487859933608,2,15.024,103.528
320105,Tha Sawang,Mueang Surin District,Surin,Northeast,3.0,0.5361314337055577,0.022222222222222223,0.21925769849538418,1.0,0.018800314103231682,11.168990604832453,2,14.955,103.452
320106,Salak Dai,Mueang Surin District,Surin,Northeast,2.0,0.39327429084841486,0.011111111111111112,0.1752034597484392,54.0,0.1381535296709038,9.97042180616201,2,14.855,103.562
320107,Ta-Ong,Mueang Surin District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,14.748,103.617
320109,Samrong,Mueang Surin District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,14.802,103.627
320110,Kae Yai,Mueang Surin District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,14.951,103.513
320111,Nok Mueang,Mueang Surin District,Surin,Northeast,3.0,0.5361314337055577,0.011111111111111112,0.21183220514760848,54.0,0.1381535296709038,12.05487859933608,2,14.858,103.491
320112,Kho Kho,Mueang Surin District,Surin,Northeast,3.0,0.5361314337055577,0.044444444444444446,0.23466420294210127,1.0,0.018800314103231682,11.953798183309862,2,14.903,103.425
320113,Sawai,Mueang Surin District,Surin,Northeast,3.0,0.5361314337055577,0.022222222222222223,0.21925769849538418,1.0,0.018800314103231682,11.168990604832453,2,14.793,103.337
320114,Chaniang,Mueang Surin District,Surin,Northeast,2.0,0.39327429084841486,0.005555555555555556,0.17205274262707063,54.0,0.1381535296709038,9.791121815528001,2,14.796,103.477
320116,Then Mi,Mueang Surin District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,14.774,103.542
320118,Na Bua,Mueang Surin District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,14.782,103.412
320119,Mueang Thi,Mueang Surin District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,14.91,103.652
320120,Ram,Mueang Surin District,Surin,Northeast,1.0,0.25041714799127196,0.027777777777777776,0.15205385074152292,54.0,0.1381535296709038,8.653031346075853,2,14.848,103.65
320121,Bu Ruesi,Mueang Surin District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,14.904,103.597
320122,Trasaeng,Mueang Surin District,Surin,Northeast,3.0,0.5361314337055577,0.022222222222222223,0.21925769849538418,2.0,0.02658765918166442,11.25436237279678,2,14.855,103.403
320125,Salaeng Phan,Mueang Surin District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,14.918,103.545
320126,Ka Ko,Mueang Surin District,Surin,Northeast,2.0,0.39327429084841486,0.0,0.16894707951903318,54.0,0.1381535296709038,9.614385744108922,2,15.114,103.473
320201,Chumphon Buri,Chumphon Buri District,Surin,Northeast,5.0,0.8218457194198434,0.07777777777777778,0.35896546579392874,4.0,0.037600628206463364,18.62313964061031,3,15.377,103.411
320202,Na Nong Phai,Chumphon Buri District,Surin,Northeast,3.0,0.5361314337055577,0.07777777777777778,0.2591479689466372,54.0,0.1381535296709038,14.747508778183047,2,15.376,103.487
320203,Phrai Khla,Chumphon Buri District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,15.395,103.556
320204,Si Narong,Chumphon Buri District,Surin,Northeast,3.0,0.5361314337055577,0.07777777777777778,0.2591479689466372,54.0,0.1381535296709038,14.747508778183047,2,15.373,103.338
320205,Yawuek,Chumphon Buri District,Surin,Northeast,4.0,0.6789885765627005,0.07777777777777778,0.3067985244801893,54.0,0.1381535296709038,17.45919117674763,3,15.359,103.23
320206,Mueang Bua,Chumphon Buri District,Surin,Northeast,5.0,0.8218457194198434,0.07777777777777778,0.35896546579392874,54.0,0.1381535296709038,20.427890596166005,3,15.429,103.205
320207,Sa Khut,Chumphon Buri District,Surin,Northeast,5.0,0.8218457194198434,0.07777777777777778,0.35896546579392874,4.0,0.037600628206463364,18.62313964061031,3,15.44,103.15
320208,Krabueang,Chumphon Buri District,Surin,Northeast,3.0,0.5361314337055577,0.07777777777777778,0.2591479689466372,54.0,0.1381535296709038,14.747508778183047,2,15.359,103.291
320209,Nong Methi,Chumphon Buri District,Surin,Northeast,4.0,0.6789885765627005,0.08333333333333333,0.3114884449947759,3.0,0.03256309922505099,16.081573706829882,3,15.312,103.557
320301,Tha Tum,Tha Tum District,Surin,Northeast,3.0,0.5361314337055577,0.1,0.27636524574590654,54.0,0.1381535296709038,15.727303996203513,3,15.295,103.639
320302,Krapho,Tha Tum District,Surin,Northeast,2.0,0.39327429084841486,0.08333333333333333,0.2203351373398062,54.0,0.1381535296709038,12.538760713691188,2,15.245,103.492
320303,Phrom Thep,Tha Tum District,Surin,Northeast,3.0,0.5361314337055577,0.09444444444444444,0.2719952430206372,54.0,0.1381535296709038,15.478617294881674,3,15.351,103.622
320304,Phon Khrok,Tha Tum District,Surin,Northeast,3.0,0.5361314337055577,0.1,0.27636524574590654,54.0,0.1381535296709038,15.727303996203513,3,15.401,103.725
320305,Mueang Kae,Tha Tum District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,15.221,103.67
320306,Ba,Tha Tum District,Surin,Northeast,4.0,0.6789885765627005,0.09444444444444444,0.3209845867474731,1.0,0.018800314103231682,16.35095989003108,3,15.242,103.569
320307,Nong Bua,Tha Tum District,Surin,Northeast,2.0,0.39327429084841486,0.1,0.23186045350361492,54.0,0.1381535296709038,13.19463967731179,2,15.327,103.742
320308,Bua Khok,Tha Tum District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,15.228,103.71
320309,Nong Methi,Tha Tum District,Surin,Northeast,3.0,0.5361314337055577,0.011111111111111112,0.21183220514760848,2.0,0.02658765918166442,10.873216381088676,2,15.232,103.615
320310,Thung Kula,Tha Tum District,Surin,Northeast,3.0,0.5361314337055577,0.09444444444444444,0.2719952430206372,54.0,0.1381535296709038,15.478617294881674,3,15.429,103.62
320401,Chom Phra,Chom Phra District,Surin,Northeast,2.0,0.39327429084841486,0.005555555555555556,0.17205274262707063,54.0,0.1381535296709038,9.791121815528001,2,15.107,103.599
320402,Mueang Lueng,Chom Phra District,Surin,Northeast,2.0,0.39327429084841486,0.0,0.16894707951903318,54.0,0.1381535296709038,9.614385744108922,2,15.17,103.465
320403,Krahat,Chom Phra District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,15.13,103.529
320404,Bu Kraeng,Chom Phra District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,15.079,103.683
